0.009337701847478804	0.010327765167576584	0.008928240938296968	0.014222656774526164	0.010436654135214997	0.00895177636253879	0.021136353675892713	0.010482601985637652	0.020706749961880315	0.015000652993843502	0.0166873340571397
0.013820998736123531	0.00802306512342652	0.010061820187502792	0.010761088392491236	0.013947066052604122	0.015460412929690302	0.02134226053648819	0.014134641167379907	0.018337116810917015	0.021728407835321054	0.04506424097746377
0.007172523134741593	0.007921738570740999	0.01267567553437298	0.009967385033875342	0.007389436917155534	0.0066383938715345505	0.0064621551756061935	0.011323214080505966	0.006939489139567039	0.01774917393082702	0.012160905346994277
0.013091931721668136	0.009220266246630018	0.011353272748373614	0.014251144037076295	0.014677666339117065	0.009350547833967587	0.01408542285704128	0.010528070701217461	0.01365238359311681	0.011995751767142062	0.02280582122369941
0.014095181474100443	0.011270132229924746	0.0144012491138669	0.01096408496533665	0.016311204059840986	0.013922139815358198	0.025040267834603176	0.02254306741804498	0.019256230757919598	0.022670581663412202	0.029262104190489767
0.007664433782881015	0.009565916109066566	0.006765103750461688	0.00837732544719482	0.011297362706613008	0.013103443488074996	0.016832545327660573	0.014982405145091535	0.010444328028295756	0.018979181346634896	0.01293928703200573
0.009691838815453104	0.010222929059511192	0.009309902526739005	0.011872695965422923	0.010724898298596769	0.01161780194666425	0.011185872402976742	0.016486977876865556	0.007576309907588379	0.014253351908696149	0.009864572140554816
0.007268187184697073	0.007864266565468509	0.0109915892637029	0.009775043856750189	0.009503769853295055	0.009901519462900427	0.018395620803561	0.017260984720465777	0.013704456163062675	0.014695210320971389	0.025601158673965004
0.01201624578288055	0.008355546169180137	0.008706520385026896	0.014925284444984012	0.012161505794985712	0.01419244339014748	0.02375746599724882	0.013961823231477918	0.01696574850480784	0.01538546056951102	0.014040456795648203
0.005931609236157986	0.009433416181353276	0.011392352284568282	0.013422736222484377	0.01370339724739918	0.011219011005114882	0.017191610367809283	0.014530855682821977	0.020356549229192066	0.011952461617208575	0.020936981285222343
0.007800626665182693	0.006522629613404661	0.009956675950550716	0.01466477301616291	0.006851787287776449	0.008875481523477185	0.018223357265120695	0.010374798032875655	0.01193816266426573	0.012218861897138382	0.015204501510377577
0.00798371861914436	0.011049645785398337	0.008800307625691875	0.010125955724464595	0.011326681971524808	0.013700127618867602	0.017622721101533727	0.018814233627254137	0.007353959599464219	0.020201822061096168	0.04336410123360623
0.0082780068874669	0.007385161453681042	0.006255726710155241	0.013326043909759694	0.009459732540837922	0.008856035411766638	0.0201312845472376	0.020000800023591735	0.019974364546826922	0.021462687849389248	0.02014883930120353
0.010858256124742298	0.006604609797746474	0.010876578219982263	0.012180711270349592	0.012286779454864206	0.012695103064971555	0.020355135756505317	0.01440147166113079	0.013338558647335318	0.015798533570169127	0.01227181191857145
