0.8317951555894039	0.9900801278504242	1.1487619008728172	1.3062593829595643	1.4645560259889865
1.0240277109141103	1.218740878044565	1.413672677769608	1.6084718836425786	1.8032891293997215
2.2186595644352782	2.6409056455788393	3.0631546407987367	3.4854063248216454	3.9076626873384357
2.2662425429938295	2.6969555443985813	3.12568833019449	3.5556137657381806	3.9841991411898667
0.8938015593417048	1.0638748039275427	1.2339395988287727	1.4040054824940171	1.5740787886238605
0.9419692973908728	1.1208047686631237	1.2996340255041585	1.4784358965664048	1.6572656776788586
1.3034990793828636	1.5503974452385891	1.7974809442260802	2.042463053825501	2.289384832634817
0.8898296714595781	1.058930735871047	1.2280352850149592	1.397135922146852	1.5662492876156249
1.0229429940735277	1.2177363918897572	1.4123648274137408	1.6070771195649247	1.8019062790092624
3.4660435158578418	4.1236184429784215	4.780201765594591	5.438588470736409	6.095710761831057
2.458922204899129	2.925714479772648	3.3951761082389504	3.863348950611106	4.331461691808551
0.8836400476377113	1.0514744490978079	1.2194369318781035	1.3873263535657627	1.5551754316468305
2.5734779582394522	3.060934567841262	3.548382613549165	4.03583834511062	4.523297667052173
3.3616443145303827	3.9964862979572917	4.632252848159062	5.266438435867436	5.901728825232207
1.7211719502253409	2.0474717465357655	2.3740808906431545	2.7004606902572466	3.026629219056975
4.672642750550266	5.5606696898720145	6.44897703024969	7.336910658765396	8.22499059928517
2.619885565866494	3.113121558536583	3.606450351356945	4.100561002649505	4.595660004223289
2.058053117485515	2.446790561555108	2.8354921826098565	3.224307741937433	3.6128281430142595
3.488284318139364	4.149798542934375	4.811008852538601	5.472281750778706	6.133543883214239
1.8956566590001833	2.255639483598846	2.6158112398914195	2.9751476704520434	3.3352713596381536
0.3961718493302904	0.4713825165288223	0.5467509136513787	0.6221795852776846	0.6974050098794329
1.6449720795239884	1.9567630727074747	2.26853236812635	2.580319522676065	2.892116015025101
3.7777881527579584	4.496199492135687	5.210871996993625	5.932202378835662	6.648412275618324
1.4009241983626914	1.6658808451113543	1.9309496261536903	2.1963587131093654	2.4618326223532763
1.402881074405401	1.6699579860087057	1.937483507101371	2.204164242185119	2.4712602365483414
1.7156516325697286	2.0396687707333148	2.3662888558224418	2.6928488009296876	3.0152507441920835
4.533507573510076	5.396569346017699	6.259639671548652	7.122708970799631	7.985772550676526
4.28021153000424	5.09431201463001	5.908468500974589	6.722597783535576	7.5368211857300365
2.6321197842948476	3.1299672006750683	3.6305922937938813	4.127731215310018	4.626373807424975
3.627403624585884	4.313764360707527	4.999955272949659	5.686480672336178	6.37293592425039
1.9619853240845044	2.334479747692976	2.706178421594696	3.078174496147734	3.450961255720259
3.7426427066628083	4.451451457639756	5.161818256305516	5.872209664811739	6.583280713221046
0.672112058407706	0.8000039251911276	0.9278911939434363	1.0557846653739698	1.1836718510594981
1.1160768399646528	1.3284642989134559	1.5408508803521632	1.753237115020422	1.9656274954312138
2.795691066097762	3.325049869180994	3.854452465916596	4.383827434880659	4.91319481104748
2.393883342606359	2.8471520692591423	3.300278937965061	3.7534075747665616	4.2065445572790825
4.805838724031973	5.719697010757718	6.633483507516565	7.546660782447237	8.462263888902406
3.982726677059228	4.740795004665769	5.49676166926453	6.254061435008188	7.010835489770913
0.8824527543475845	1.0501207576344365	1.2179216740808252	1.385629976985332	1.5532759668591365
1.2151729620182565	1.446168731192552	1.677161743435311	1.9081607135243315	2.1391589258999266
0.9526714898276315	1.1340123813385212	1.3155036942028469	1.4967360463914863	1.6780537808037808
0.61833294040334	0.73586812283653	0.8535420478347959	0.9709898172252929	1.088555429322048
0.8101508849586457	0.9643406963453036	1.1185874440700685	1.2727731306246448	1.4269992055273204
0.8213428075675584	0.97752454365206	1.1335749282268692	1.2898754976106155	1.4458544721581479
2.0438604981870805	2.431907078387224	2.82016342373684	3.2091847335448107	3.5965713630067735
1.07595944645268	1.2800492786325026	1.4841589993393525	1.688433781781049	1.8923453072848813
1.212454424458518	1.4425271638502974	1.6725990802561934	1.9026370472763212	2.13317993808766
1.6449720795239884	1.9567630727074747	2.26853236812635	2.580319522676065	2.892116015025101
4.351019491091365	5.174347365529207	5.997509785149688	6.820763410667138	7.643449666257319
1.1930882572530985	1.4197662218844014	1.6464429598303267	1.87311379871984	2.0997914397782345
1.2020069290651085	1.4308187533359933	1.6595402419296368	1.8881868658771332	2.1169530183779313
1.1437564608661888	1.3609722188407072	1.578353549813044	1.7956146967408015	2.013342468047866
