-0.9822065087016142	-2.811946663944509	-0.41314988038010303	-2.2178760344764434	-0.6226296920332911	-2.5262114317716904	-2.8443173257052305	-2.676228104402905	-0.2793983523092362
-0.11074514709962324	-2.955335068936792	0.11640195943934467	-2.6184548605145155	-0.4486343265287744	-2.8957851519467104	-2.935410939621026	-2.8921578490413227	-0.4592812457812351
-1.8300989613993277	-2.744966353408342	-0.10659615166585239	-2.837851847186176	0.20132010790734672	-2.8612482626512135	-2.8103594405390906	-2.8800961648088883	-0.331401678196494
-2.0904441541678676	-2.655587757548996	0.2540862265637932	-1.3232222315913826	0.12070252196840754	-2.177272608655562	-2.9366839914057854	-2.8871991310046097	-0.21280232521643747
-1.3591435454593301	-2.8366595023525036	-0.46503782980027464	-2.2886717634936553	-2.5099025303485556	-2.8901924675679864	-2.859302681365999	-2.844366607656549	-0.4830347928707646
-1.3590909588646332	-2.7792669413694266	-0.3323620646989678	-2.7627504615760854	0.10735850227083488	-2.8466022856561555	-2.852237171232545	-2.8758713832716403	-0.3460487453962978
-1.2539927211467377	-2.804303594295126	-0.3066597903093453	-2.5925864753947674	0.19128898948659662	-2.825880591335409	-2.8851204373779056	-2.8070863767525935	-0.4206269680292908
-0.07674055171971131	-2.6906545741208103	0.07108007744610001	-0.6068468729169931	-2.1710966083735537	-2.8617515572949452	-2.9065043842442386	-2.8480740998156477	-0.4371286115227927
-1.7663783235131516	-2.792090864122174	-0.17271812894088762	-2.1455771061443465	0.3178313261860729	-2.827754515805669	-2.8994799411920122	-2.8426455767225614	-0.3283501833071233
-2.1378495032333156	-2.6715662552564776	0.12154670939890103	-2.6843767720528806	0.30233477652464336	-2.5686695520445335	-2.7370988510658814	-2.9012623799542245	-0.4437053335213657
-0.12402907212968187	-1.9572075126506243	0.36584641595893475	-1.8243426470817563	0.2402354416485475	-2.635681443149296	-2.7145761768369385	-2.2633794457521548	-0.27997449945502134
-0.907134389326454	-2.8736059564144982	0.027695959621152125	-2.735648381861848	-1.156573588870197	-2.8386982399199825	-2.953589275251767	-2.887966245929449	-0.5405292005306962
-0.5180733546422293	-2.70634582154446	-0.12739919917940293	-2.1879746975092007	0.14084948487136734	-2.359744102327405	-2.825276196236448	-2.867380186355609	-0.31564562964851073
-1.0937526852847534	-2.3965645530373925	-0.033828477571030836	-1.2799399816276709	-0.39213746732932714	-2.9498945237765035	-2.8109252745117574	-2.846280137220524	-0.4830517740217205
-1.5141752066079597	-2.7840139146557874	-0.1385827855244674	-0.32293291590214473	0.5461848170590644	-0.006367406927249672	-2.782014127489527	-2.802718273842403	-0.23431587614316537
-0.4696792350295833	-2.9220874010193674	0.04223918797703876	-2.160955526521041	-2.77905121262533	-2.9173212415965706	-2.937137099221834	-2.8153712648207745	-0.39484859819014057
-2.3356803639733754	-2.6876516436570084	0.06196974928979718	-2.9113147357367404	-2.779745706565193	-1.749213914614801	-2.247363937295471	-0.3163505682115673	-0.23082282814847738
-0.19021591113625355	-2.588346051704047	0.39452170606851106	-0.7434586499855601	0.14612038860883148	-2.7879604078696203	-2.81153183088518	-2.155637436208108	-0.3226139494596184
-0.3622605220712823	-2.6930760068422814	-0.11714916768180487	-0.30903885882928567	-2.4760249120110522	-2.9645661057895616	-2.6715429062476286	-1.3946570019395783	-0.2871401585983205
-1.4296601175164039	-2.788615633633181	-0.20596355671585137	-2.630643369412214	0.3156465842437095	-2.8233124867302832	-2.842824368394968	-2.7759440570163116	-0.36351913692302473
-0.952334398657399	-2.772846252583416	0.2810828692536726	-2.6982805399248457	0.11866782594308654	-2.72765321737721	-2.655700010443485	-2.7392170519390096	-0.3964813548297675
-1.5595135543831562	-2.689588738527646	-0.18306867593318116	-2.846883103209753	0.13324184253993743	-2.813654517220854	-2.907575746218578	-2.8823701002232385	-0.2893587921198174
-0.9452568066853824	-2.764545815558371	0.011030830671253633	-0.7614794761519837	0.3091402384207981	-2.699188877984008	-2.8451006346237007	-2.8272078687327116	-0.17091785464236525
-0.20776714317136946	-2.7589924853788634	-0.06440973235556019	-2.771016453402904	-2.3966784989341803	-2.7606768097490355	-2.66922079673916	-2.684564051735756	-0.49233407556691455
-1.1996493353452857	-2.7451485070782566	0.6650469599927543	-1.0970686427772394	-0.05916827362264234	-2.8539122241855845	-2.3708138704268658	-2.4751327693753202	-0.2435573867107707
-1.117504976744048	-2.819529763160043	-0.28874143143686704	-2.500124756454514	0.14444617455613576	-2.8902746461287223	-2.895735487902146	-2.760296704668284	-0.4350527101616414
0.07112380767542935	-2.8347298730192447	1.4825656704114336	-0.7911500279177539	-2.4124481147953203	-2.8583375281838923	-2.9403288185288172	-2.9820516666476022	-0.3926502110801107
-1.4695659618288799	-2.72142256998558	-0.12017301908535426	-0.1519585356048245	0.12094163596373206	-2.837936296017281	-2.8226796372813094	-2.724567551763289	-0.2829663476131593
-0.6928959669154561	-2.1228508115314044	0.45177176260766294	-2.502211922983696	-0.17012963735038117	-2.6056287018836337	-2.943217588042777	-2.8531371957666427	-0.3517587832092913
-1.045479834977094	-2.796402030155665	-0.3094704991404483	-0.8594703576446865	-2.8502499692726677	-2.9225847977667665	-2.8307309433883363	-2.6574628640884668	-0.30565055629781257
-0.8074162146832069	-2.8709459366956276	-0.373324706360711	-2.7876941816074066	-0.15357405251004047	-2.7310574307562643	-2.909459510218855	-2.878748493111294	-0.39352838505338344
-0.5726650284079154	-2.891339721632456	0.28311429740348293	-1.0364320786814347	-2.719383870172	-2.686848528352655	-2.8204148899047494	-2.635177356008906	-0.3261353605596115
-1.2678522409699335	-2.582822839362094	-0.08238254698080581	-2.9129147806793947	-0.1413265204612516	-2.879314419764945	-2.8853966595989124	-2.904636964183407	-0.451964848467919
-1.8625783130385882	-2.733327365509668	0.12241184200408231	-2.3094648928107513	0.5249342665325131	-2.68466335028291	-2.907710499952314	-2.7941500713574956	-0.27298076426611895
-1.1442805673060927	-2.651044680329999	-0.1396451409492443	-0.38528637064438587	-0.10639044843801564	-2.803901310090301	-2.8402328935537358	-2.846152170723874	-0.33464699568725914
-1.9568810203321294	-2.758618533033827	0.259956717065653	-2.6264115579521787	0.02729701491022038	-2.598579862273329	-2.6006635343487217	-2.889212388673927	-0.25683911766136713
-0.4422541746726937	-2.67228039762246	0.2941378347578414	-2.58044366754675	-0.07163845380493694	-2.792579460136378	-2.706311220507023	-2.3712333013441524	-0.1959584095284121
-2.1108744189956883	-2.804647378845992	0.2867643391590663	-0.6840610383059487	0.214174509082842	-2.734215123403568	-2.310629691013361	-2.3545402297608584	-0.19451574566035518
-1.115446249589602	-2.701278032223381	-0.21435579417642298	-1.6731987802435766	0.030562645591451627	-2.7179383223052667	-2.8903976936181417	-2.86072704539649	-0.24286140038662057
-1.5347854033601256	-2.8887385654107223	0.19180866474611524	-1.473544532653702	0.22386216966372013	-2.732621569354238	-2.825387235037722	-2.7032986637887606	-0.28784498598240627
-1.5898090197573984	-2.736455551638086	0.05352411052700337	-2.7157597872354486	0.06143969449917502	-2.8857371881241045	-2.919793918567046	-2.8449759887333013	-0.3400309581816199
-1.583358421768621	-2.9459970923910292	0.13510315633792438	-1.5706102891783527	0.1317732879752192	-0.5968174204997652	-2.8148675341574037	-2.721577877551601	-0.12624356794886593
-1.4316409107581518	-2.721663909814433	-0.08641772611431753	-2.711937491103878	0.216126472411305	-2.771654638980613	-2.8745355956227403	-2.849336866496819	-0.390953489756332
-1.543887003489969	-2.758842700239628	0.21764470860500396	-2.6542924660059195	0.31724487587816835	-2.8456219539919516	-2.8478237333270067	-2.80447677448095	-0.3174321852654382
-1.2917707651390464	-2.8255962020048937	-0.40354874568974647	-1.47469128027964	-2.904969412570615	-2.9039838846277157	-2.8270228330252487	-2.7941795673479195	-0.33980390291309326
